 Current-A, Current-B, Current-C
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
2.63,1.8828,2.8645
