 Current-A, Current-B, Current-C
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
2.1697,2.5653,2.7302
